C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_41_778.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_41_778.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_41_778.jpg, 0, 0, 0, 7.79164E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_41_882.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_41_882.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_41_882.jpg, 0, 0, 0, 7.794683E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_41_983.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_41_983.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_41_983.jpg, 0, 0, 0, 7.891337E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_42_087.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_42_087.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_42_087.jpg, 0, 0, 0, 7.79176E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_42_187.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_42_187.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_42_187.jpg, 0, 0, 0, 7.90263E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_42_288.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_42_288.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_42_288.jpg, 0, 0, 0, 7.865786E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_42_394.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_42_394.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_42_394.jpg, 0, 0, 0, 7.782631E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_42_503.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_42_503.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_42_503.jpg, 0, 0, 0, 7.83683E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_42_620.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_42_620.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_42_620.jpg, 0, 0, 0, 7.867227E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_42_717.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_42_717.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_42_717.jpg, 0, 0, 0, 7.810586E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_42_827.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_42_827.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_42_827.jpg, 0, 0, 0, 7.819074E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_42_934.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_42_934.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_42_934.jpg, 0, 0, 0, 7.822905E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_43_038.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_43_038.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_43_038.jpg, 0, 0, 0, 8.082256E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_43_142.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_43_142.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_43_142.jpg, 0, 0, 0, 7.795569E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_43_246.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_43_246.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_43_246.jpg, 0, 0, 0, 7.793913E-05
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_43_360.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_43_360.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_43_360.jpg, 0, 0.02630702, 0, 0.02287475
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_43_454.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_43_454.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_43_454.jpg, 0, 0.3097741, 0, 0.225247
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_43_560.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_43_560.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_43_560.jpg, 0, 0.6260405, 0, 0.8132251
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_43_667.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_43_667.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_43_667.jpg, 0, 0.970327, 0, 1.902489
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_43_771.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_43_771.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_43_771.jpg, -0.3138369, 1, 0, 3.014971
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_43_876.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_43_876.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_43_876.jpg, -0.02427907, 1, 0, 4.189631
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_43_980.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_43_980.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_43_980.jpg, 0, 1, 0, 5.352648
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_44_087.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_44_087.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_44_087.jpg, -0.09682529, 1, 0, 6.73275
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_44_191.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_44_191.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_44_191.jpg, -0.4108483, 1, 0, 7.834575
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_44_290.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_44_290.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_44_290.jpg, -0.1095582, 1, 0, 8.961783
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_44_393.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_44_393.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_44_393.jpg, 0, 1, 0, 10.07008
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_44_500.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_44_500.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_44_500.jpg, -0.254123, 1, 0, 11.15602
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_44_606.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_44_606.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_44_606.jpg, 0, 1, 0, 12.53203
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_44_712.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_44_712.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_44_712.jpg, -0.203082, 1, 0, 13.45614
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_44_815.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_44_815.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_44_815.jpg, 0, 1, 0, 14.65393
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_44_919.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_44_919.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_44_919.jpg, -0.09625009, 1, 0, 15.61141
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_45_023.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_45_023.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_45_023.jpg, -0.4020803, 1, 0, 16.67791
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_45_126.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_45_126.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_45_126.jpg, -0.132687, 1, 0, 17.90052
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_45_224.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_45_224.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_45_224.jpg, -0.2146702, 1, 0, 18.89565
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_45_330.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_45_330.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_45_330.jpg, -0.2397555, 1, 0, 19.89492
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_45_438.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_45_438.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_45_438.jpg, 0, 1, 0, 20.8799
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_45_541.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_45_541.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_45_541.jpg, -0.283968, 1, 0, 21.88652
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_45_648.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_45_648.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_45_648.jpg, -0.3706481, 1, 0, 22.94029
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_45_752.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_45_752.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_45_752.jpg, -0.05810721, 1, 0, 23.91717
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_45_855.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_45_855.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_45_855.jpg, -0.08419451, 1, 0, 24.87453
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_45_957.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_45_957.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_45_957.jpg, -0.1171773, 1, 0, 25.81662
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_46_062.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_46_062.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_46_062.jpg, 0, 1, 0, 26.7605
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_46_169.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_46_169.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_46_169.jpg, -0.1442485, 1, 0, 27.88039
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_46_269.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_46_269.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_46_269.jpg, -0.4447576, 1, 0, 28.69212
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_46_375.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_46_375.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_46_375.jpg, -0.5860196, 1, 0, 29.35237
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_46_481.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_46_481.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_46_481.jpg, -0.2881219, 1, 0, 30.19028
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_46_587.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_46_587.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_46_587.jpg, 0, 0.6299593, 0, 30.09767
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_46_696.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_46_696.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_46_696.jpg, 0, 0.3305487, 0, 30.02725
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_46_802.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_46_802.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_46_802.jpg, 0, 0.2871576, 0, 29.96599
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_46_910.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_46_910.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_46_910.jpg, 0, 0.6585348, 0, 30.08813
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_47_015.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_47_015.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_47_015.jpg, 0, 0.9522254, 0, 30.16977
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_47_122.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_47_122.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_47_122.jpg, -0.1680307, 1, 0, 30.18219
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_47_224.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_47_224.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_47_224.jpg, 0, 1, 0, 30.18987
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_47_331.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_47_331.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_47_331.jpg, 0, 1, 0, 30.19027
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_47_433.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_47_433.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_47_433.jpg, 0, 1, 0, 30.19037
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_47_535.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_47_535.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_47_535.jpg, 0, 1, 0, 30.19028
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_47_638.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_47_638.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_47_638.jpg, -0.1028461, 1, 0, 30.18756
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_47_743.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_47_743.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_47_743.jpg, -0.2887853, 1, 0, 30.1728
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_47_851.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_47_851.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_47_851.jpg, 0, 1, 0, 30.18874
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_47_952.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_47_952.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_47_952.jpg, 0, 1, 0, 30.19025
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_48_054.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_48_054.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_48_054.jpg, 0, 1, 0, 30.19025
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_48_159.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_48_159.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_48_159.jpg, -0.1605209, 1, 0, 30.18396
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_48_259.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_48_259.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_48_259.jpg, -0.2377667, 1, 0, 30.1829
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_48_360.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_48_360.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_48_360.jpg, 0, 1, 0, 30.18856
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_48_464.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_48_464.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_48_464.jpg, 0, 1, 0, 30.19008
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_48_570.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_48_570.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_48_570.jpg, 0, 1, 0, 30.1903
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_48_673.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_48_673.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_48_673.jpg, -0.1536407, 1, 0, 30.18446
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_48_776.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_48_776.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_48_776.jpg, 0, 1, 0, 30.19015
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_48_888.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_48_888.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_48_888.jpg, 0, 1, 0, 30.19028
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_48_993.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_48_993.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_48_993.jpg, 0, 1, 0, 30.1903
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_49_092.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_49_092.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_49_092.jpg, -0.05667969, 1, 0, 30.18961
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_49_197.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_49_197.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_49_197.jpg, -0.3213286, 1, 0, 30.1668
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_49_299.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_49_299.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_49_299.jpg, -0.0161828, 1, 0, 30.18977
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_49_406.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_49_406.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_49_406.jpg, 0, 1, 0, 30.19006
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_49_514.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_49_514.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_49_514.jpg, 0, 1, 0, 30.19028
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_49_616.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_49_616.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_49_616.jpg, -0.2727158, 1, 0, 30.17291
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_49_717.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_49_717.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_49_717.jpg, -0.02478571, 1, 0, 30.19028
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_49_825.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_49_825.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_49_825.jpg, 0, 1, 0, 30.19029
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_49_926.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_49_926.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_49_926.jpg, 0, 1, 0, 30.19031
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_50_032.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_50_032.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_50_032.jpg, 0, 1, 0, 30.19031
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_50_132.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_50_132.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_50_132.jpg, 0, 1, 0, 30.19028
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_50_233.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_50_233.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_50_233.jpg, -0.2791719, 1, 0, 30.17154
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_50_342.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_50_342.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_50_342.jpg, -0.00770859, 1, 0, 30.18975
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_50_443.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_50_443.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_50_443.jpg, 0, 1, 0, 30.19005
C:\Users\User\Desktop\Data\IMG\center_2019_08_13_00_07_50_545.jpg, C:\Users\User\Desktop\Data\IMG\left_2019_08_13_00_07_50_545.jpg, C:\Users\User\Desktop\Data\IMG\right_2019_08_13_00_07_50_545.jpg, 0, 1, 0, 30.18993
